2021-08-22,28297.0
2021-08-23,39042.0
2021-08-24,37024.0
2021-08-25,38098.0
2021-08-26,36985.0
2021-08-27,33179.0
2021-08-28,27166.0
2021-08-29,25696.0
2021-08-30,34173.0
2021-08-31,44487.0
2021-09-01,42835.0
2021-09-02,41625.0
2021-09-03,38023.0
2021-09-04,31365.0
2021-09-05,31252.0
2021-09-06,44142.0
2021-09-07,38018.0
2021-09-08,35235.0
2021-09-09,33407.0
2021-09-10,28715.0
2021-09-11,23204.0
2021-09-12,23668.0
2021-09-13,34115.0
2021-09-14,30922.0
2021-09-15,29934.0
2021-09-16,29168.0
2021-09-17,29050.0
2021-09-18,26293.0
2021-09-19,30540.0
2021-09-20,40095.0
2021-09-21,38245.0
2021-09-22,36133.0
2021-09-23,35204.0
2021-09-24,31576.0
2021-09-25,27837.0
2021-09-26,31492.0
2021-09-27,40873.0
2021-09-28,35885.0
2021-09-29,34283.0
2021-09-30,31984.0
2021-10-01,28567.0
2021-10-02,25824.0
2021-10-03,31430.0
2021-10-04,42690.0
2021-10-05,35700.0
2021-10-06,31293.0
2021-10-07,0.0
2021-10-08,0.0
